744.3271484375	-547.781005859375
744.1173706054688	-548.02783203125
743.8800048828125	-548.3143920898438
743.712890625	-548.6221923828125
743.43115234375	-548.861572265625
743.1703491210938	-549.1775512695312
742.8975219726562	-549.50634765625
742.6192016601562	-549.8417358398438
742.2867431640625	-550.2431640625
742.094482421875	-550.4750366210938
741.8973388671875	-550.7125854492188
741.6929931640625	-550.9575805664062
741.4945678710938	-551.1923828125
741.291015625	-551.430419921875
741.0790405273438	-551.678955078125
740.8587646484375	-551.93896484375
740.6395263671875	-552.1989135742188
740.425048828125	-552.4532470703125
740.212158203125	-552.7057495117188
739.9989624023438	-552.9583129882812
739.788330078125	-553.207763671875
739.570556640625	-553.4658813476562
739.3539428710938	-553.7228393554688
739.1409301757812	-553.9751586914062
738.9390869140625	-554.2142333984375
738.7296142578125	-554.4624633789062
738.5233154296875	-554.7069091796875
738.30908203125	-554.9605712890625
738.1025390625	-555.2047729492188
737.9008178710938	-555.443359375
737.7000122070312	-555.6809692382812
737.490478515625	-555.92919921875
737.2907104492188	-556.1658935546875
737.0886840820312	-556.4052734375
736.8342895507812	-556.7059936523438
736.4765014648438	-557.1290283203125
736.2635498046875	-557.38037109375
736.052734375	-557.6295166015625
735.8417358398438	-557.8792114257812
735.6375122070312	-558.1207885742188
735.4177856445312	-558.3803100585938
735.2105712890625	-558.62255859375
734.9767456054688	-558.8912353515625
734.7716064453125	-559.1254272460938
734.5645751953125	-559.3599853515625
734.3590087890625	-559.5868530273438
733.9509887695312	-560.012939453125
733.7351684570312	-560.22802734375
733.4625854492188	-560.4981689453125
733.102294921875	-560.8544921875
732.6802978515625	-561.2474365234375
732.4690551757812	-561.6076049804688
732.0436401367188	-561.7788696289062
731.7723999023438	-561.9868774414062
731.4181518554688	-562.2344970703125
730.994384765625	-562.49853515625
730.557373046875	-562.7545166015625
730.123291015625	-563.0111083984375
729.6865234375	-563.2728881835938
729.2647094726562	-563.5200805664062
728.8582763671875	-563.7476196289062
728.4547119140625	-563.9592895507812
728.0750732421875	-564.1435546875
727.6942138671875	-564.3120727539062
727.2996215820312	-564.471435546875
726.9157104492188	-564.6156616210938
726.5377807617188	-564.74072265625
726.1668090820312	-564.8395385742188
725.8040161132812	-564.9183959960938
725.4515380859375	-564.9777221679688
725.0933227539062	-565.0171508789062
724.7327880859375	-565.0471801757812
724.3531494140625	-565.0699462890625
723.84765625	-565.09033203125
723.3385620117188	-565.1055908203125
722.8443603515625	-565.1057739257812
722.376220703125	-565.0791015625
721.8935546875	-565.0245361328125
721.431640625	-564.9583740234375
720.9911499023438	-564.8775634765625
720.5451049804688	-564.7735595703125
720.0994873046875	-564.6593017578125
719.6625366210938	-564.53466796875
719.2236328125	-564.39404296875
718.7742919921875	-564.2545776367188
718.3339233398438	-564.124755859375
717.9155883789062	-563.9904174804688
717.5130004882812	-563.841796875
717.106689453125	-563.6822509765625
716.7060546875	-563.5257568359375
716.3275756835938	-563.3681640625
715.9733276367188	-563.2030639648438
715.6019287109375	-563.0112915039062
715.2559204101562	-562.8258666992188
714.9281005859375	-562.6345825195312
714.5775146484375	-562.4091796875
714.140380859375	-562.1217651367188
713.8886108398438	-561.951171875
713.6272583007812	-561.7667236328125
713.3436279296875	-561.5573120117188
713.0380859375	-561.321533203125
712.7176513671875	-561.066650390625
712.4035034179688	-560.8124389648438
712.0782470703125	-560.5491333007812
711.7742919921875	-560.30517578125
711.45166015625	-560.0484008789062
711.135498046875	-559.797607421875
710.82275390625	-559.5490112304688
710.510986328125	-559.3005981445312
710.1948852539062	-559.0469970703125
709.8926391601562	-558.8008422851562
709.5889892578125	-558.54931640625
709.2919311523438	-558.3026733398438
708.9814453125	-558.0465698242188
708.6829223632812	-557.8014526367188
708.3767700195312	-557.5504760742188
708.06103515625	-557.2918090820312
707.7393798828125	-557.028076171875
707.4273681640625	-556.772216796875
707.1050415039062	-556.5086669921875
706.7811279296875	-556.2479858398438
706.4570922851562	-555.9932250976562
706.1419067382812	-555.7474975585938
705.8244018554688	-555.498046875
705.5071411132812	-555.247314453125
705.1994018554688	-555.0035400390625
704.8834228515625	-554.7531127929688
704.569091796875	-554.5042114257812
704.2344970703125	-554.2394409179688
703.8750610351562	-553.9554443359375
703.518798828125	-553.6737670898438
703.1392822265625	-553.3736572265625
702.75390625	-553.0690307617188
702.3878784179688	-552.7798461914062
702.0220947265625	-552.49072265625
701.6345825195312	-552.1843872070312
701.2037963867188	-551.8436889648438
700.7960815429688	-551.5213623046875
700.3817749023438	-551.1939697265625
699.9669189453125	-550.868408203125
699.529541015625	-550.52880859375
699.1009521484375	-550.1964111328125
698.6859130859375	-549.8743286132812
698.2700805664062	-549.5510864257812
697.8470458984375	-549.2218627929688
697.398681640625	-548.872802734375
696.958984375	-548.5305786132812
696.8297119140625	-548.1676635742188
696.4925537109375	-548.1676635742188
696.0084838867188	-547.7911376953125
695.5176391601562	-547.4093627929688
695.0017700195312	-547.0082397460938
694.4630126953125	-546.589111328125
693.9383544921875	-546.18115234375
693.4127807617188	-545.7721557617188
692.8810424804688	-545.3582763671875
692.3571166992188	-544.950439453125
691.8336181640625	-544.5431518554688
691.326904296875	-544.1484985351562
690.802978515625	-543.740478515625
690.6630249023438	-543.3408203125
690.2896118164062	-543.3408203125
689.7811279296875	-542.9450073242188
689.2474975585938	-542.5297241210938
688.7034301757812	-542.1061401367188
688.1569213867188	-541.680908203125
687.5952758789062	-541.24365234375
687.0206298828125	-540.7963256835938
686.4454956054688	-540.348388671875
685.8702392578125	-539.900390625
685.3076782226562	-539.4623413085938
684.7086791992188	-538.9960327148438
684.1448364257812	-538.5570678710938
683.5744018554688	-538.1128540039062
682.998291015625	-537.664306640625
682.4185791015625	-537.2132568359375
681.8515625	-536.7769165039062
681.2822265625	-536.344482421875
680.715087890625	-535.9146118164062
680.1544189453125	-535.4894409179688
679.6004638671875	-535.0689086914062
679.02490234375	-534.631591796875
678.4820556640625	-534.2188110351562
677.9141845703125	-533.7869873046875
677.3134155273438	-533.3300170898438
676.714599609375	-532.8749389648438
676.088134765625	-532.3984985351562
675.4488525390625	-531.9119873046875
674.7986450195312	-531.4142456054688
674.1586303710938	-530.9212036132812
673.5049438476562	-530.41650390625
672.8650512695312	-529.9227294921875
672.2044677734375	-529.4131469726562
671.567626953125	-528.9222412109375
670.9376831054688	-528.4368896484375
670.269775390625	-527.9223022460938
670.269775390625	-527.42724609375
669.6272583007812	-527.42724609375
668.9956665039062	-526.9406127929688
668.364013671875	-526.4537963867188
667.6968383789062	-525.9396362304688
667.0362548828125	-525.4304809570312
666.3294677734375	-524.8858642578125
665.6498413085938	-524.3619384765625
664.9548950195312	-523.8263549804688
664.2654418945312	-523.295166015625
663.5769653320312	-522.7647094726562
662.8856201171875	-522.2322387695312
662.1834106445312	-521.6914672851562
661.5020141601562	-521.166748046875
660.812255859375	-520.6357421875
660.1226196289062	-520.1046142578125
659.4175415039062	-519.5615234375
658.688232421875	-518.9995727539062
657.9574584960938	-518.4363403320312
657.9574584960938	-517.8749389648438
657.2289428710938	-517.8749389648438
656.4567260742188	-517.2799682617188
655.7103271484375	-516.7050170898438
654.9545288085938	-516.1228637695312
654.1907958984375	-515.5347290039062
653.4091186523438	-514.9326782226562
652.671142578125	-514.3642578125
651.8961181640625	-513.7664184570312
651.1380004882812	-513.1764526367188
650.3876953125	-512.5880737304688
649.6305541992188	-511.992919921875
648.8656616210938	-511.39178466796875
648.1160888671875	-510.802978515625
647.3578491210938	-510.2078552246094
646.62939453125	-509.6362609863281
645.886962890625	-509.0539855957031
645.132080078125	-508.4619140625
644.3613891601562	-507.8572082519531
643.5878295898438	-507.2501220703125
642.8314208984375	-506.65631103515625
642.0780029296875	-506.0646667480469
641.295166015625	-505.4499816894531
640.483154296875	-504.8124694824219
639.7293701171875	-504.22064208984375
639.7293701171875	-503.6258850097656
638.9718017578125	-503.6258850097656
638.21435546875	-503.03131103515625
637.44482421875	-502.42718505859375
636.6911010742188	-501.8360900878906
635.940673828125	-501.25531005859375
635.185302734375	-500.6875305175781
635.185302734375	-500.1193542480469
634.4067993164062	-500.1193542480469
633.6647338867188	-499.5846862792969
632.90673828125	-499.03973388671875
632.6915283203125	-498.4837951660156
632.1346435546875	-498.4837951660156
632.1346435546875	-497.94189453125
631.3836669921875	-497.94189453125
630.6047973632812	-497.3782653808594
629.8363647460938	-496.8154296875
629.0733642578125	-496.2410888671875
628.3458862304688	-495.67974853515625
628.1514892578125	-495.1131591796875
627.6178588867188	-495.1131591796875
626.8790893554688	-494.5381164550781
626.1658325195312	-493.9839172363281
625.4521484375	-493.43035888671875
624.719970703125	-492.8631591796875
624.719970703125	-492.3123779296875
624.0086059570312	-492.3123779296875
623.2776489257812	-491.7464904785156
622.5753784179688	-491.2025146484375
621.8460693359375	-490.6375427246094
621.1129150390625	-490.0694885253906
620.4139404296875	-489.5279541015625
619.6846923828125	-488.9630126953125
619.4917602539062	-488.40582275390625
618.9653930664062	-488.40582275390625
618.2446899414062	-487.84771728515625
617.4913330078125	-487.2642822265625
616.7828369140625	-486.7156677246094
616.0435180664062	-486.1430969238281
615.2521362304688	-485.5292663574219
614.4800415039062	-484.9244384765625
613.6936645507812	-484.30303955078125
612.93212890625	-483.7004089355469
612.93212890625	-483.1203918457031
612.19921875	-483.1203918457031
611.4451904296875	-482.5240478515625
610.6776123046875	-481.91729736328125
610.3983154296875	-481.6965637207031
609.8585815429688	-481.2701416015625
609.10400390625	-480.67401123046875
608.3636474609375	-480.08905029296875
608.3636474609375	-479.5188293457031
607.6420288085938	-479.5188293457031
606.9000244140625	-478.93231201171875
606.9000244140625	-478.3589782714844
