-283.150941	-34.035087	-0.007527
-283.607827	-34.238201	-0.007528
-284.064725	-34.441289	-0.007530
-284.521634	-34.644350	-0.007531
-284.978554	-34.847388	-0.007533
-285.435485	-35.050401	-0.007535
-285.892426	-35.253391	-0.007536
-286.349376	-35.456359	-0.007538
-286.806337	-35.659306	-0.007540
-287.263306	-35.862231	-0.007541
-287.720285	-36.065136	-0.007543
-288.177273	-36.268021	-0.007544
-288.634269	-36.470887	-0.007546
-289.091274	-36.673733	-0.007548
-289.548287	-36.876560	-0.007549
-290.005309	-37.079368	-0.007551
-290.462338	-37.282158	-0.007553
-290.919376	-37.484930	-0.007554
-291.376422	-37.687684	-0.007556
-291.833476	-37.890419	-0.007557
-292.290538	-38.093137	-0.007559
-292.747608	-38.295836	-0.007561
-293.204686	-38.498518	-0.007562
-293.661771	-38.701182	-0.007564
-294.118865	-38.903828	-0.007566
-294.575967	-39.106456	-0.007567
-295.033077	-39.309066	-0.007569
-295.490194	-39.511657	-0.007571
-295.947321	-39.714230	-0.007572
-296.404455	-39.916783	-0.007574
-296.861598	-40.119318	-0.007576
-297.318750	-40.321833	-0.007577
-297.775910	-40.524328	-0.007579
-298.233080	-40.726803	-0.007580
-298.690259	-40.929257	-0.007582
-299.147447	-41.131689	-0.007584
-299.604645	-41.334099	-0.007585
-300.061853	-41.536486	-0.007587
-300.519072	-41.738850	-0.007589
-300.976302	-41.941188	-0.007590
-301.433543	-42.143501	-0.007592
-301.890797	-42.345787	-0.007594
-302.348063	-42.548043	-0.007595
-302.805342	-42.750269	-0.007597
-303.262637	-42.952461	-0.007599
-303.719948	-43.154616	-0.007600
-304.177277	-43.356729	-0.007602
-304.634628	-43.558796	-0.007604
-305.092002	-43.760807	-0.007605
-305.549405	-43.962753	-0.007607
-306.006843	-44.164622	-0.007608
-306.464321	-44.366398	-0.007610
-306.921848	-44.568063	-0.007612
-307.379433	-44.769597	-0.007613
-307.837087	-44.970975	-0.007615
-308.294822	-45.172169	-0.007617
-308.752649	-45.373151	-0.007618
-309.210584	-45.573889	-0.007620
-309.668640	-45.774351	-0.007622
-310.126831	-45.974503	-0.007623
-310.585171	-46.174313	-0.007625
-311.043675	-46.373749	-0.007626
-311.502353	-46.572782	-0.007628
-311.961216	-46.771388	-0.007630
-312.420272	-46.969549	-0.007631
-312.879525	-47.167253	-0.007633
-313.338975	-47.364499	-0.007635
-313.798616	-47.561297	-0.007636
-314.258439	-47.757674	-0.007638
-314.718424	-47.953667	-0.007639
-315.178548	-48.149335	-0.007641
-315.638778	-48.344754	-0.007643
-316.099074	-48.540016	-0.007644
-316.559389	-48.735233	-0.007646
-317.019671	-48.930531	-0.007648
-317.479859	-49.126048	-0.007649
-317.939890	-49.321933	-0.007651
-318.399699	-49.518340	-0.007652
-318.859219	-49.715422	-0.007654
-319.318385	-49.913329	-0.007656
-319.777132	-50.112203	-0.007657
-320.235403	-50.312173	-0.007659
-320.693144	-50.513353	-0.007660
-321.150307	-50.715842	-0.007662
-321.606852	-50.919719	-0.007663
-322.062747	-51.125048	-0.007665
-322.517964	-51.331875	-0.007667
-322.972483	-51.540232	-0.007668
-323.426290	-51.750136	-0.007670
-323.879372	-51.961599	-0.007671
-324.331723	-52.174621	-0.007673
-324.783338	-52.389200	-0.007675
-325.234212	-52.605331	-0.007676
-325.684341	-52.823010	-0.007678
-326.133719	-53.042233	-0.007679
-326.582340	-53.263003	-0.007681
-327.030193	-53.485326	-0.007682
-327.477265	-53.709217	-0.007684
-327.923538	-53.934695	-0.007686
-328.368990	-54.161790	-0.007687
-328.813595	-54.390540	-0.007689
-329.257321	-54.620991	-0.007690
-329.700132	-54.853194	-0.007692
-330.141986	-55.087213	-0.007693
-330.582838	-55.323114	-0.007695
-331.022637	-55.560973	-0.007697
-331.461328	-55.800870	-0.007698
-331.898849	-56.042893	-0.007700
-332.335135	-56.287136	-0.007701
-332.770114	-56.533699	-0.007703
-333.203708	-56.782690	-0.007704
-333.635831	-57.034224	-0.007706
-334.066391	-57.288424	-0.007707
-334.495287	-57.545423	-0.007709
-334.922409	-57.805359	-0.007711
-335.347640	-58.068378	-0.007712
-335.770854	-58.334629	-0.007714
-336.191921	-58.604264	-0.007715
-336.610703	-58.877433	-0.007717
-337.027064	-59.154279	-0.007718
-337.440865	-59.434936	-0.007720
-337.851974	-59.719522	-0.007721
-338.260265	-60.008137	-0.007723
-338.665623	-60.300857	-0.007724
-339.067945	-60.597735	-0.007726
-339.467146	-60.898798	-0.007727
-339.863157	-61.204044	-0.007729
-340.255928	-61.513449	-0.007730
-340.645424	-61.826966	-0.007731
-341.031629	-62.144528	-0.007733
-341.414542	-62.466052	-0.007734
-341.794172	-62.791445	-0.007736
-342.170540	-63.120607	-0.007737
-342.543669	-63.453435	-0.007739
-342.913589	-63.789826	-0.007740
-343.280327	-64.129684	-0.007742
-343.643908	-64.472917	-0.007743
-344.004351	-64.819444	-0.007745
-344.361668	-65.169193	-0.007746
-344.715865	-65.522102	-0.007748
-345.066936	-65.878120	-0.007749
-345.414869	-66.237206	-0.007751
-345.759642	-66.599326	-0.007752
-346.101229	-66.964455	-0.007754
-346.439596	-67.332568	-0.007755
-346.774708	-67.703648	-0.007757
-347.106527	-68.077675	-0.007758
-347.435017	-68.454629	-0.007760
-347.760145	-68.834486	-0.007761
-348.081884	-69.217219	-0.007763
-348.400212	-69.602793	-0.007764
-348.715114	-69.991170	-0.007766
-349.026583	-70.382305	-0.007767
-349.334621	-70.776149	-0.007768
-349.639234	-71.172647	-0.007770
-349.940437	-71.571742	-0.007771
-350.238246	-71.973376	-0.007773
-350.532681	-72.377490	-0.007774
-350.823764	-72.784025	-0.007776
-351.111516	-73.192924	-0.007777
-351.395958	-73.604133	-0.007779
-351.677107	-74.017600	-0.007780
-351.954979	-74.433277	-0.007782
-352.229585	-74.851119	-0.007783
-352.500932	-75.271084	-0.007785
-352.769026	-75.693133	-0.007786
-353.033867	-76.117232	-0.007787
-353.295451	-76.543346	-0.007789
-353.553774	-76.971446	-0.007790
-353.808827	-77.401502	-0.007792
-354.060600	-77.833486	-0.007793
-354.309082	-78.267371	-0.007795
-354.554264	-78.703130	-0.007796
-354.796135	-79.140736	-0.007798
-355.034687	-79.580159	-0.007799
-355.269914	-80.021371	-0.007801
-355.501814	-80.464341	-0.007802
-355.730388	-80.909037	-0.007804
-355.955641	-81.355423	-0.007805
-356.177581	-81.803466	-0.007806
-356.396223	-82.253128	-0.007808
-356.611584	-82.704370	-0.007809
-356.823687	-83.157153	-0.007811
-357.032556	-83.611437	-0.007812
-357.238224	-84.067179	-0.007814
-357.440722	-84.524338	-0.007815
-357.640087	-84.982872	-0.007817
-357.836359	-85.442739	-0.007818
-358.029577	-85.903897	-0.007819
-358.219782	-86.366306	-0.007821
-358.407015	-86.829926	-0.007822
-358.591318	-87.294719	-0.007824
-358.772727	-87.760649	-0.007825
-358.951280	-88.227681	-0.007827
-359.127007	-88.695784	-0.007828
-359.299937	-89.164927	-0.007830
-359.470090	-89.635084	-0.007831
-359.637483	-90.106231	-0.007832
-359.802125	-90.578347	-0.007834
-359.964018	-91.051412	-0.007835
-360.123159	-91.525410	-0.007837
-360.279538	-92.000326	-0.007838
-360.433142	-92.476148	-0.007840
-360.583952	-92.952862	-0.007841
-360.731948	-93.430457	-0.007843
-360.877111	-93.908921	-0.007844
-361.019419	-94.388242	-0.007846
-361.158856	-94.868406	-0.007847
-361.295407	-95.349398	-0.007848
-361.429062	-95.831203	-0.007850
-361.559820	-96.313803	-0.007851
-361.687681	-96.797178	-0.007853
-361.812656	-97.281307	-0.007854
-361.934762	-97.766168	-0.007856
-362.054021	-98.251737	-0.007857
-362.170463	-98.737990	-0.007859
-362.284121	-99.224900	-0.007860
-362.395034	-99.712443	-0.007861
-362.503243	-100.200594	-0.007863
-362.608789	-100.689327	-0.007864
-362.711714	-101.178619	-0.007866
-362.812057	-101.668446	-0.007867
-362.909852	-102.158789	-0.007869
-363.005128	-102.649628	-0.007870
-363.097904	-103.140945	-0.007871
-363.188190	-103.632726	-0.007873
-363.275985	-104.124958	-0.007874
-363.361275	-104.617630	-0.007876
-363.444034	-105.110733	-0.007877
-363.524224	-105.604261	-0.007879
-363.601793	-106.098207	-0.007880
-363.676680	-106.592567	-0.007881
-363.748811	-107.087337	-0.007883
-363.818104	-107.582512	-0.007884
-363.884469	-108.078088	-0.007886
-363.947810	-108.574060	-0.007887
-364.008025	-109.070421	-0.007889
-364.065011	-109.567163	-0.007890
-364.118662	-110.064276	-0.007891
-364.168871	-110.561749	-0.007893
-364.215533	-111.059567	-0.007894
-364.258544	-111.557713	-0.007896
-364.297802	-112.056170	-0.007897
-364.333207	-112.554915	-0.007898
-364.364658	-113.053924	-0.007900
-364.392058	-113.553173	-0.007901
-364.415311	-114.052632	-0.007903
-364.434320	-114.552271	-0.007904
-364.448992	-115.052055	-0.007905
-364.459235	-115.551950	-0.007907
-364.464958	-116.051918	-0.007908
-364.466077	-116.551916	-0.007910
-364.462512	-117.051904	-0.007911
-364.454190	-117.551834	-0.007912
-364.441047	-118.051662	-0.007914
-364.423029	-118.551337	-0.007915
-364.400094	-119.050811	-0.007916
-364.372208	-119.550032	-0.007918
-364.339349	-120.048952	-0.007919
-364.301503	-120.547517	-0.007921
-364.258661	-121.045678	-0.007922
-364.210813	-121.543384	-0.007923
-364.157950	-122.040581	-0.007925
-364.100054	-122.537218	-0.007926
-364.037100	-123.033239	-0.007927
-363.969050	-123.528586	-0.007929
-363.895852	-124.023200	-0.007930
-363.817447	-124.517014	-0.007931
-363.733766	-125.009962	-0.007933
-363.644740	-125.501972	-0.007934
-363.550304	-125.992973	-0.007935
-363.450406	-126.482892	-0.007937
-363.345015	-126.971658	-0.007938
-363.234126	-127.459207	-0.007939
-363.117769	-127.945480	-0.007941
-362.996005	-128.430427	-0.007942
-362.868931	-128.914009	-0.007943
-362.736675	-129.396200	-0.007945
-362.599389	-129.876984	-0.007946
-362.457242	-130.356352	-0.007948
-362.310408	-130.834306	-0.007949
-362.159059	-131.310849	-0.007950
-362.003348	-131.785985	-0.007952
-361.843406	-132.259714	-0.007953
-361.679328	-132.732025	-0.007954
-361.511168	-133.202899	-0.007956
-361.338937	-133.672299	-0.007957
-361.162599	-134.140172	-0.007958
-360.982074	-134.606445	-0.007960
-360.797245	-135.071029	-0.007961
-360.607959	-135.533815	-0.007962
-360.414040	-135.994679	-0.007964
-360.215295	-136.453482	-0.007965
-360.011525	-136.910076	-0.007966
-359.802531	-137.364302	-0.007968
-359.588128	-137.816001	-0.007969
-359.368146	-138.265008	-0.007970
-359.142435	-138.711164	-0.007972
-358.910876	-139.154312	-0.007973
-358.673376	-139.594304	-0.007974
-358.429871	-140.031003	-0.007975
-358.180328	-140.464279	-0.007977
-357.924745	-140.894020	-0.007978
-357.663145	-141.320125	-0.007979
-357.395578	-141.742509	-0.007981
-357.122121	-142.161103	-0.007982
-356.842871	-142.575855	-0.007983
-356.557948	-142.986731	-0.007984
-356.267494	-143.393716	-0.007986
-355.971669	-143.796813	-0.007987
-355.670654	-144.196050	-0.007988
-355.364646	-144.591473	-0.007989
-355.053864	-144.983154	-0.007991
-354.738543	-145.371191	-0.007992
-354.418936	-145.755705	-0.007993
-354.095312	-146.136845	-0.007995
-353.767954	-146.514782	-0.007996
-353.437156	-146.889713	-0.007997
-353.103218	-147.261849	-0.007999
-352.766441	-147.631418	-0.008000
-352.427119	-147.998652	-0.008001
-352.085534	-148.363782	-0.008003
-351.741944	-148.727025	-0.008004
-351.396575	-149.088578	-0.008005
-351.049619	-149.448607	-0.008007
-350.701218	-149.807239	-0.008008
-350.351467	-150.164555	-0.008009
-350.000408	-150.520585	-0.008011
-349.648028	-150.875308	-0.008012
-349.294265	-151.228652	-0.008013
-348.939010	-151.580495	-0.008015
-348.582113	-151.930673	-0.008016
-348.223396	-152.278986	-0.008017
-347.862660	-152.625208	-0.008019
-347.499699	-152.969097	-0.008020
-347.134308	-153.310402	-0.008021
-346.766293	-153.648877	-0.008022
-346.395483	-153.984286	-0.008024
-346.021730	-154.316415	-0.008025
-345.644922	-154.645071	-0.008026
-345.264974	-154.970095	-0.008028
-344.881840	-155.291355	-0.008029
-344.495501	-155.608754	-0.008030
-344.105968	-155.922224	-0.008032
-343.713273	-156.231725	-0.008033
-343.317469	-156.537240	-0.008034
-342.918621	-156.838770	-0.008035
-342.516804	-157.136332	-0.008037
-342.112094	-157.429947	-0.008038
-341.704569	-157.719642	-0.008039
-341.294303	-158.005442	-0.008040
-340.881363	-158.287365	-0.008042
-340.465808	-158.565420	-0.008043
-340.047690	-158.839604	-0.008044
-339.627048	-159.109901	-0.008045
-339.203914	-159.376280	-0.008047
-338.778310	-159.638694	-0.008048
-338.350252	-159.897085	-0.008049
-337.919748	-160.151381	-0.008050
-337.486802	-160.401497	-0.008052
-337.051418	-160.647345	-0.008053
-336.613598	-160.888825	-0.008054
-336.173343	-161.125839	-0.008055
-335.730659	-161.358286	-0.008056
-335.285558	-161.586067	-0.008057
-334.838052	-161.809089	-0.008058
-334.388162	-162.027262	-0.008059
-333.935915	-162.240505	-0.008060
-333.481343	-162.448745	-0.008061
-333.024482	-162.651915	-0.008062
-332.565374	-162.849956	-0.008064
-332.104066	-163.042815	-0.008065
-331.640605	-163.230443	-0.008066
-331.175045	-163.412799	-0.008067
-330.707439	-163.589843	-0.008069
-330.237844	-163.761541	-0.008070
-329.766317	-163.927862	-0.008072
-329.292920	-164.088781	-0.008074
-328.817715	-164.244280	-0.008076
-328.340767	-164.394351	-0.008078
-327.862146	-164.538993	-0.008081
-327.381920	-164.678218	-0.008084
-326.900163	-164.812048	-0.008087
-326.416950	-164.940519	-0.008090
-325.932355	-165.063676	-0.008093
-325.446455	-165.181578	-0.008097
-324.959324	-165.294289	-0.008101
-324.471038	-165.401885	-0.008105
-323.981670	-165.504444	-0.008109
-323.491289	-165.602047	-0.008113
-322.999963	-165.694778	-0.008118
-322.507756	-165.782714	-0.008122
-322.014730	-165.865930	-0.008126
-321.520940	-165.944489	-0.008130
-321.026439	-166.018443	-0.008134
-320.531277	-166.087829	-0.008138
-320.035499	-166.152666	-0.008142
-319.539146	-166.212952	-0.008145
-319.042260	-166.268664	-0.008148
-318.544877	-166.319757	-0.008151
-318.047035	-166.366162	-0.008153
-317.548771	-166.407790	-0.008155
-317.050123	-166.444533	-0.008156
-316.551131	-166.476264	-0.008158
-316.051838	-166.502848	-0.008158
-315.552292	-166.524139	-0.008159
-315.052543	-166.539993	-0.008159
-314.552649	-166.550266	-0.008159
-314.052669	-166.554826	-0.008159
-313.552671	-166.553555	-0.008158
-313.052723	-166.546356	-0.008157
-312.552897	-166.533153	-0.008156
-312.053268	-166.513899	-0.008155
-311.553910	-166.488573	-0.008154
-311.054896	-166.457181	-0.008152
-310.556299	-166.419757	-0.008151
-310.058186	-166.376361	-0.008150
-309.560621	-166.327076	-0.008148
-309.063663	-166.272006	-0.008147
-308.567365	-166.211273	-0.008145
-308.071774	-166.145014	-0.008144
-307.576932	-166.073382	-0.008142
-307.082873	-165.996538	-0.008141
-306.589623	-165.914654	-0.008139
-306.097206	-165.827907	-0.008138
-305.605635	-165.736482	-0.008137
-305.114921	-165.640566	-0.008135
-304.625068	-165.540348	-0.008134
-304.136074	-165.436016	-0.008132
-303.647935	-165.327755	-0.008131
-303.160644	-165.215743	-0.008130
-302.674189	-165.100150	-0.008129
-302.188560	-164.981134	-0.008127
-301.703747	-164.858836	-0.008126
-301.219741	-164.733384	-0.008125
-300.736535	-164.604887	-0.008124
-300.254124	-164.473435	-0.008123
-299.772507	-164.339104	-0.008122
-299.291685	-164.201954	-0.008121
-298.811662	-164.062033	-0.008120
-298.332444	-163.919379	-0.008119
-297.854037	-163.774029	-0.008118
-297.376447	-163.626015	-0.008117
-296.899680	-163.475373	-0.008117
-296.423738	-163.322143	-0.008116
-295.948622	-163.166373	-0.008115
-295.474326	-163.008120	-0.008114
-295.000844	-162.847451	-0.008112
-294.528163	-162.684441	-0.008111
-294.056265	-162.519176	-0.008110
-293.585130	-162.351749	-0.008108
-293.114732	-162.182261	-0.008107
-292.645045	-162.010815	-0.008105
-292.176036	-161.837521	-0.008103
-291.707674	-161.662486	-0.008101
-291.239926	-161.485819	-0.008099
-290.772756	-161.307627	-0.008097
-290.306131	-161.128014	-0.008095
-289.840017	-160.947077	-0.008092
-289.374382	-160.764911	-0.008089
-288.909195	-160.581606	-0.008086
-288.444426	-160.397244	-0.008083
-287.980046	-160.211902	-0.008080
-287.516030	-160.025652	-0.008077
-287.052353	-159.838560	-0.008074
-286.588991	-159.650687	-0.008070
-286.125925	-159.462090	-0.008067
-285.663133	-159.272818	-0.008063
-285.200598	-159.082919	-0.008059
-284.738304	-158.892435	-0.008056
-284.276234	-158.701407	-0.008052
-283.814376	-158.509868	-0.008048
-283.352716	-158.317853	-0.008044
-282.891242	-158.125391	-0.008040
-282.429943	-157.932509	-0.008036
-281.968810	-157.739231	-0.008032
-281.507833	-157.545582	-0.008027
-281.047003	-157.351581	-0.008023
-280.586314	-157.157249	-0.008019
-280.125757	-156.962602	-0.008015
-279.665327	-156.767656	-0.008011
-279.205016	-156.572428	-0.008007
-278.744820	-156.376929	-0.008002
-278.284733	-156.181174	-0.007998
-277.824751	-155.985174	-0.007994
-277.364868	-155.788940	-0.007990
-276.905081	-155.592482	-0.007986
-276.445385	-155.395809	-0.007982
-275.985778	-155.198931	-0.007977
-275.526255	-155.001855	-0.007973
-275.066814	-154.804589	-0.007969
-274.607451	-154.607141	-0.007965
-274.148164	-154.409516	-0.007961
-273.688951	-154.211722	-0.007957
-273.229808	-154.013762	-0.007953
-272.770734	-153.815642	-0.007949
-272.311728	-153.617366	-0.007945
-271.852789	-153.418936	-0.007941
-271.393914	-153.220356	-0.007937
-270.935104	-153.021626	-0.007933
-270.476359	-152.822748	-0.007929
-270.017677	-152.623722	-0.007925
-269.559060	-152.424547	-0.007922
-269.100508	-152.225223	-0.007918
-268.642022	-152.025749	-0.007914
-268.183601	-151.826124	-0.007911
-267.725246	-151.626347	-0.007907
-267.266957	-151.426418	-0.007903
-266.808735	-151.226337	-0.007900
-266.350579	-151.026104	-0.007896
-265.892489	-150.825720	-0.007893
-265.434465	-150.625186	-0.007889
-264.976506	-150.424505	-0.007886
-264.518610	-150.223678	-0.007882
-264.060776	-150.022709	-0.007879
-263.603004	-149.821602	-0.007875
-263.145291	-149.620358	-0.007872
-262.687636	-149.418983	-0.007869
-262.230037	-149.217481	-0.007865
-261.772493	-149.015854	-0.007862
-261.315001	-148.814108	-0.007859
-260.857561	-148.612245	-0.007855
-260.400170	-148.410271	-0.007852
-259.942827	-148.208189	-0.007849
-259.485530	-148.006002	-0.007845
-259.028278	-147.803713	-0.007842
-258.571070	-147.601327	-0.007839
-258.113903	-147.398846	-0.007836
-257.656777	-147.196273	-0.007832
-257.199690	-146.993610	-0.007829
-256.742642	-146.790861	-0.007826
-256.285632	-146.588028	-0.007823
-255.828658	-146.385113	-0.007819
-255.371719	-146.182117	-0.007816
-254.914816	-145.979043	-0.007813
-254.457946	-145.775892	-0.007810
-254.001110	-145.572666	-0.007807
-253.544307	-145.369366	-0.007803
-253.087536	-145.165994	-0.007800
-252.630797	-144.962551	-0.007797
-252.174089	-144.759037	-0.007794
-251.717412	-144.555454	-0.007791
-251.260765	-144.351802	-0.007787
-250.804149	-144.148083	-0.007784
-250.347563	-143.944296	-0.007781
-249.891007	-143.740441	-0.007778
-249.434480	-143.536521	-0.007775
-248.977984	-143.332533	-0.007772
-248.521517	-143.128479	-0.007768
-248.065080	-142.924358	-0.007765
-247.608673	-142.720170	-0.007762
-247.152297	-142.515915	-0.007759
-246.695950	-142.311591	-0.007756
-246.239635	-142.107198	-0.007753
-245.783351	-141.902735	-0.007749
-245.327099	-141.698201	-0.007746
-244.870880	-141.493595	-0.007743
-244.414694	-141.288915	-0.007740
-243.958541	-141.084159	-0.007737
-243.502424	-140.879325	-0.007734
-243.046342	-140.674411	-0.007730
-242.590298	-140.469415	-0.007727
-242.134291	-140.264334	-0.007724
-241.678325	-140.059165	-0.007721
-241.222399	-139.853905	-0.007718
-240.766516	-139.648549	-0.007714
-240.310678	-139.443095	-0.007711
-239.854886	-139.237537	-0.007708
-239.399144	-139.031870	-0.007705
-238.943454	-138.826088	-0.007701
-238.487818	-138.620185	-0.007698
-238.032240	-138.414154	-0.007695
-237.576723	-138.207988	-0.007692
-237.121272	-138.001677	-0.007688
-236.665890	-137.795212	-0.007685
-236.210583	-137.588584	-0.007682
-235.755355	-137.381782	-0.007679
-235.300211	-137.174792	-0.007675
-234.845159	-136.967603	-0.007672
-234.390204	-136.760201	-0.007669
-233.935353	-136.552569	-0.007666
-233.480615	-136.344693	-0.007663
-233.025996	-136.136553	-0.007659
